id,date,ticker,emo_label,senti_label,text
108352,2020-05-07,PYPL,anger,bullish,PayPal Got a $140 call expires 5/15. Trying to decide to hold till then or just fold [face with monocle]
108353,2020-05-07,TSLA,disgust,bullish,Tesla gmfu [loudly crying face] never playing tesla again once im out (probably)
108354,2020-05-08,CCL,disgust,bullish,"Carnival take note how the bears disappear. [rolling on the floor laughing] with their ""solid prediction"
108355,2020-05-08,DIS,ambiguous,bullish,see you there [thumbs up] [face with medical mask] Disney #noLines
108356,2020-05-08,AMZN,amusement,bullish,"Amazon Buy in May and Look away [face with tears of joy] , love it."
108357,2020-05-08,DIS,ambiguous,bullish,"Disney that was amazing mr mouse, now it’s looking like a classic Elliot wave set up for $105 PT - could go either way still - link [backhand index pointing down medium light skin tone]"
108358,2020-05-08,TSLA,optimism,bullish,Tesla Alameda county broke the news so so that they could buy at a lower price [face with tears of joy] [thumbs up]
108359,2020-05-08,TSLA,ambiguous,bullish,Tesla Who was the buffoon who said this was going back to under 800 by the end of the day [face with tears of joy] [rolling on the floor laughing] Just shows that these shorts have no clue and are becoming rather desperate. Just keep scrolling when you see a post from them.
108360,2020-05-11,TSLA,disgust,bearish,Tesla Lol [face with tears of joy] Emotional ceo dangerous to stockholders
108361,2020-05-12,BA,anger,bearish,Boeing this junk will likely need a share offering soon to raise even more cash. Government bail out money going to run out fast. [clown face] [bear] [paw prints]
108362,2020-05-12,AAPL,confusion,bullish,Apple is today the day we see all time highs? [thinking face]
108363,2020-05-13,LOW,anxiety,bearish,Lowe's I’ll pick it back up after it drops below 100 again...would like a retest of Lowe’s(no pun intended) to get my losses back [grimacing face]
108364,2020-05-13,AAPL,disgust,bearish,"Apple again, going up with lower and lower volume. Just like yesterday [rolling on the floor laughing]"
108365,2020-05-13,AAPL,confusion,bearish,Apple geeee... I wonder why? I thought everything was going great [man shrugging medium light skin tone] [thinking face]
108366,2020-05-13,AAPL,amusement,bearish,Apple LMAO going to 330 right? [rolling on the floor laughing]
108367,2020-05-13,TSLA,anxiety,bearish,Tesla Balloon has hit the ceiling. Just going to float around while the helium slowly leaks out [balloon]
108369,2020-05-15,TSLA,excitement,bullish,Tesla before bed i might as well mention that nasdaq is parabolic rn. Gn all [smiling face with halo] [crescent moon]
108370,2020-05-15,DIS,optimism,bullish,Disney I just need this to fall to 100 one more time to get a few more long term calls please [smiling face with smiling eyes]
108371,2020-05-16,BA,optimism,bearish,Boeing keep heading to March lows. Powell speaking Sunday night [rolling on the floor laughing]
108372,2020-05-20,DIS,disgust,bearish,Disney Markets are so funny. From 2015 - 2018 Dis traded around these numbers with parks booming. Today is totally unjustified. Just silly. Money money money. [face with tears of joy]
108373,2020-05-20,DIS,amusement,bearish,Disney wait til we hear earnings [rolling on the floor laughing]
108374,2020-05-20,MSFT,belief,bullish,Microsoft Got my Microsoft Dividends how about you? [check mark button] [up arrow]
108375,2020-05-21,FB,anxiety,bullish,Facebook i did not think wed see 235 again today because of the [rainbow] [bear] s. Praise Lord Zucc
108376,2020-05-21,FB,excitement,bullish,Facebook reversal to 235 in power hour let’s moon [rocket]
108377,2020-05-21,TSLA,panic,bullish,Tesla [fire] [bear] [face screaming in fear] - need I say more??
108378,2020-05-27,BKNG,optimism,bullish,Booking thanks for the gift [wrapped gift] buying more calls
108379,2020-05-27,BABA,confusion,bullish,"Alibaba Really hope this closes green, then the bounce off the trend line will be confirmed and out of the way. No reason to sell my calls when they’re already worthless [face with rolling eyes]"
108380,2020-05-27,AAPL,disgust,bearish,Apple why do you always do this [woozy face]
108381,2020-05-27,TSLA,disgust,bullish,Tesla congrats to those who weren't afraid to buy those dips this morning [thumbs up]
108382,2020-05-28,BABA,optimism,bearish,"Alibaba - tomorrow is 9 sale sequential, so market will top tomorrow or Monday! [warning]"
108383,2020-05-28,FB,optimism,bearish,Facebook At around 1:00pm someone sold me $330 puts for less than $1.9. Thank you for that fake pump. [folded hands]
108384,2020-05-28,TSLA,amusement,bearish,Tesla Backstreet Boys Alright!! stock too high [rolling on the floor laughing]
108385,2020-05-29,DIS,excitement,bearish,Disney this was back in March... before TikTok picked up Kevin Mayer to be their CEO... great movie TikTok! Now Disney is left with meek and mild Bob Chapek [sneezing face] great re opening plans Chapek... very strategic!
108386,2020-05-29,CCL,confusion,bearish,Carnival Lots of buying today weather you believe it or not. Chose bearish to help the algos sentiment shift. [grinning squinting face]
108387,2020-06-01,TSLA,excitement,bullish,Tesla still Buy BuY BUY!!! Another space X rocket is coming now [rocket] [index pointing up medium light skin tone]
108388,2020-06-03,TSLA,anxiety,bearish,"Tesla "" Y'all know what come after the battery day announcement right? [collision] "" FOMO selling?"
108389,2020-06-03,AMZN,belief,bullish,Amazon Look Bulls we need to get over 2480++ today so please whales remove your walls and let her RUN [person running] !!!
108390,2020-06-03,TSLA,disgust,bearish,Tesla that spike I'd bad. Bull trap. [grimacing face]
108391,2020-06-03,BA,optimism,bullish,Boeing hope my 150 calls really pop tomorrow [crossed fingers]
108392,2020-06-05,BA,excitement,bullish,Boeing bears are buying in at 200+ a [face with tears of joy] [zany face] $225 end of day [rocket]
108393,2020-06-05,BA,excitement,bullish,Boeing coins enuf for 2 first class tickets to Paris! Not on an X tho! [airplane]
108394,2020-06-10,CCL,anxiety,bearish,Carnival rug being pulled on the $24 bag holders [pleading face]
108395,2020-06-10,TSLA,depression,bearish,Tesla bye bulls [face with tears of joy] see you at $800 and below
108396,2020-06-10,TSLA,excitement,bullish,Tesla The comma in this stock price makes me happy [clapping hands] [collision] [rocket]
108397,2020-06-10,TSLA,ambiguous,bullish,Tesla like if you’re a call option holder overnight [money mouth face]
108398,2020-06-10,BA,amusement,bearish,Boeing Waiting on $130ish. Come fast [beaming face with smiling eyes]
108399,2020-06-11,BA,anxiety,bearish,Boeing what a ride. 220 was 3 days ago. [warning] warning sounded. Next 140s. Be alert Wave 2!
108400,2020-06-11,JPM,belief,bearish,JPMorgan Bought some puts easy money [yen banknote]
108401,2020-06-11,BA,amusement,bearish,Boeing I know dam well a ton of you made 6 digit numbers shorting this. Congrats bears [money with wings]
108402,2020-06-11,TSLA,optimism,bearish,Tesla where the bears at [money mouth face] let’s see 920 -900
108403,2020-06-12,BA,anger,bearish,"Boeing Go down to $120 already, so I can justify buying you, you big POS! [pouting face]"
108404,2020-06-12,BA,anxiety,bearish,Boeing welp future dropping fast [grinning face with sweat] come on bulls what you think? Y’all been hot all night
108405,2020-06-12,TSLA,disgust,bearish,Tesla bulls excited about Elon at CNBC don't realize the less he talks the better. [rolling on the floor laughing] Everytime he speaks about Tesla stocks it crashes.
108406,2020-06-12,TSLA,amusement,bearish,Tesla Correction time. Get back to $450 baby ! [smiling face with heart eyes]
108407,2020-06-12,TSLA,disgust,bearish,Tesla this garbage will never cross 1k again [rolling on the floor laughing]
108409,2020-06-12,WMT,anger,bearish,Walmart will you will in if Walmart down 3%? [face with steam from nose]
108410,2020-06-12,TSLA,anxiety,bearish,Tesla Market about to drop hard in the next hour... [chart decreasing] [balloon] [pushpin] careful. This is a penny stock for the rich folks
108411,2020-06-13,AMZN,panic,bearish,"Amazon shorted with puts pre-earnings to like 2,400 for a 5.5k loss. [loudly crying face] still too expensive but I’m out."
108412,2020-06-16,TSLA,excitement,bullish,Tesla bears running away at market open [rocket]
108413,2020-06-16,TSLA,disgust,bullish,Tesla ride the [water wave] this will close at ATH today
108414,2020-06-16,BA,optimism,bullish,Boeing if you guys think this is going down good luck. [thumbs up] it’s going pamp soon
108415,2020-06-16,AMZN,belief,bullish,Amazon as long as bears [bear] here. I am good [grinning face]
108416,2020-06-16,BA,optimism,bullish,Boeing so the put the red candle sin first... What's next? GREEEEN [grinning face with big eyes] [OK hand medium dark skin tone] But FR fr what hapoend? Lol
108417,2020-06-18,BA,excitement,bearish,Boeing tmr BA open at 175 . good for come in [zipper mouth face] [rolling on the floor laughing]
108418,2020-06-18,BA,optimism,bearish,"Got up early and cut my Boeing position at 189.2x, since it lost the 190 support. [pile of poo]"
108419,2020-06-18,TSLA,excitement,bullish,Tesla TESLA just bought 5 Million worth of land in Austin for new factory [fire] [rocket]
108420,2020-06-18,BA,excitement,bearish,Boeing It's scary being a bear here for one reason and one reason only. You guys don't care about shit. You buy anyway haha. I love it. Cheers as humans all working towards the same goals. [clinking beer mugs]
108421,2020-06-19,FB,confusion,bullish,Facebook deserves to be $400 stock in a few years [man shrugging light skin tone]
108422,2020-06-19,TSLA,optimism,bullish,Tesla You’re gonna regret not buying the dip come monday. [zipper mouth face]
108423,2020-06-19,CCL,anxiety,bearish,Carnival sell this big pile of [pile of poo] down to $11!!!!
108424,2020-06-19,AAPL,anxiety,bearish,Apple dump now while you can [money mouth face]
108425,2020-06-22,AAPL,excitement,bullish,Apple gorgeous price action! wants 2 break above [deciduous tree] 55 with a vengeance!
108426,2020-06-22,CCL,optimism,bearish,"Carnival I remember a few bullish individuals from a couple weeks ago that had their tickets, ready to sail in August. Not only do you have to put up with the refund bullshit, I bet your bottom dollar isn’t looking so hot [hot face]"
108427,2020-06-23,BA,optimism,bullish,Boeing gunna be another boring day [man facepalming light skin tone] [man bowing light skin tone]
108428,2020-06-23,AAPL,optimism,bullish,Apple one large buy order will get this running again [beaming face with smiling eyes]
108429,2020-06-23,AAPL,depression,bullish,Apple my 370 calls for Friday are worthless now? [frowning face]
108430,2020-06-24,BA,anxiety,bearish,"Boeing Be real careful here. It’s still holding support but looks weak if it breaks support and then breaks trend line, could see a huge sell off eod and AH. [police car light]"
108431,2020-06-25,DIS,anxiety,bearish,Disney I been losing money on puts for 2 weeks now ..tomorrow I cash in [smirking face]
108432,2020-06-25,DIS,disgust,bearish,"Disney oh boy, they staying closed [winking face]"
108433,2020-06-25,DIS,depression,bearish,"Disney $109 by end of the week, get out while you can bulls.. [hot face] [money mouth face]"
108434,2020-06-25,BA,ambiguous,bearish,Boeing waiting 2-3weeks loads at 70-100 ( dreaming ) [kissing face]
108435,2020-06-26,TSLA,confusion,bullish,Tesla oh look right where we started what happened to 800 this week bears [thinking face] [face with tears of joy]
108436,2020-06-26,BA,anxiety,bearish,Boeing i told you all to get out [man facepalming] [man shrugging]
108437,2020-06-26,DIS,anxiety,bearish,Disney “next week news” world disney in Florida stays closed until further notice. [grinning squinting face]
108438,2020-06-26,FB,anxiety,bearish,"Facebook getting involved in politics is never a good thing, can’t make everyone happy but there’s always someone trying to get their way [skull and crossbones]"
108439,2020-06-26,FB,confusion,bearish,Facebook 190s on deck [thinking face] this is bigger than just a blip
108440,2020-06-26,FB,excitement,bearish,Facebook would be amazing if we have the backing of traders on Stop Hate For Profit by selling your stocks. I think people love money more tho [rolling on the floor laughing]
108441,2020-06-29,TSLA,disgust,bullish,Tesla thats the last time u guys guna c 900 [face with tears of joy]
108442,2020-06-30,BA,excitement,bullish,Boeing profit taking at open then we fly to 200 [rocket]
108443,2020-07-01,BA,ambiguous,bearish,Boeing lol how many bulls bought calls at open [rolling on the floor laughing]
108444,2020-07-01,TSLA,excitement,bullish,Tesla skip the moon and went straight to mars [rocket]
108445,2020-07-01,BA,amusement,bearish,Boeing so funny..comments from faketraders lol [rolling on the floor laughing] [face with tears of joy]
108446,2020-07-01,TSLA,excitement,bullish,Tesla I'm sitting here thinking what color Lambo I want [thinking face] [sign of the horns] [man dancing]
108447,2020-07-02,TSLA,disgust,bullish,Tesla After-hours trading Tesla be like [money mouth face] [fire] [rolling on the floor laughing]
108448,2020-07-02,TSLA,optimism,bullish,"Tesla may be part of S&P 500 driving pt 2000, beware [bear]"
108449,2020-07-02,TSLA,excitement,bullish,"Tesla pulls a magic trick again!!! 82,272 cars produced, 90,650 cars delivered!!! That’s called levitation!! #long [star struck]"
108450,2020-07-02,TSLA,optimism,bullish,Tesla guessing a new bunch of Tesla analysts will be unemployed. [chart increasing]
108451,2020-07-02,TSLA,anger,bullish,Tesla just another 8 % all I’m asking for [loudly crying face]
108452,2020-07-02,FB,panic,bearish,"Facebook [flushed face] Someone shorted 1,262,902 shares @ 233.42 JUST BEFORE CLOSING BELL!"
108453,2020-07-03,TSLA,excitement,bullish,Tesla Markets can stay irrational longer than you can stay solvent. BULLISH all the way to Mars [rocket]
108454,2020-07-03,TSLA,disgust,bullish,"Tesla [rolling on the floor laughing] [face with tears of joy] [grinning face with sweat] . Sorry if im late, but i just read this [squinting face with tongue]"
108455,2020-07-03,TSLA,anxiety,bullish,"Tesla If you didn’t think Elon’s twitter pic was a clue, you deserved to get burned. [fire] [man facepalming light skin tone]"
108456,2020-07-06,FB,anxiety,bullish,Facebook Been saying all day this would be over $240 [man shrugging medium skin tone]
108457,2020-07-06,TSLA,confusion,bullish,Tesla is it too late to get into Tesla? [thinking face]
108458,2020-07-07,TSLA,surprise,bullish,Tesla L2 was crazy today for nu.v on the tsx v starting to stock up and take off [folded hands medium dark skin tone] [red heart]
108459,2020-07-07,TSLA,excitement,bullish,Tesla Rocket Man does it again!! Triple home run!! [rocket] [raising hands] [red heart]
108460,2020-07-07,TSLA,disgust,bullish,"Tesla Really bears? You say ""told ya so"" at -2%? [face with rolling eyes]"
108461,2020-07-07,FB,optimism,bullish,Facebook we not even done yet. $250 price target for today [fire]
108462,2020-07-07,AMZN,belief,bullish,Amazon might eek out some green today [crossed fingers medium skin tone]
108463,2020-07-08,FB,confusion,bullish,Facebook I’m gonna go complain about Facebook.......on Instagram [thinking face]
108464,2020-07-08,BA,anxiety,bearish,Boeing what’re y’alls opinions on ER in 2 weeks ? [confounded face]
108465,2020-07-08,AMZN,confusion,bearish,Amazon why it is hanging [face with rolling eyes] dump
108466,2020-07-08,AMZN,belief,bullish,"Amazon thanks to Costco, we are green after hours. If Costco sales rose 11%, how much you think Amazon will? [rocket]"
108467,2020-07-08,TSLA,disgust,bearish,Tesla Bears can’t take the heat and start blocking [rolling on the floor laughing] All they wanna see is some BS that this keep going up when it ran for 5 days [face with tears of joy]
108468,2020-07-09,TSLA,disgust,bearish,Tesla Level 5 Autonomous driving wow that should make this hit 1500 no problem [face with tears of joy]
108469,2020-07-09,TSLA,anxiety,bearish,"Tesla it will open green, but then the [kitchen knife] will be falling 1,200$ by Tomorrow"
108470,2020-07-09,TSLA,amusement,bearish,"Tesla Cheap Puts, this can drop like yesterday in training only this time it`s real [partying face]"
108471,2020-07-09,TSLA,optimism,bearish,Tesla Fibonacci has a healthy pullback to about 1250. Long term TSLA Bull here [ox]
108472,2020-07-09,AMZN,belief,bullish,Amazon creating millionaires all the way up to $3500 [fire]
108473,2020-07-10,BA,optimism,bearish,Boeing bulls u don’t deserve this.. come to the dark side [smiling face with horns]
108474,2020-07-11,TSLA,excitement,bullish,Tesla Bulls for life. Let’s run this! [rocket] [fire]
108475,2020-07-13,TSLA,disgust,bearish,"Tesla what a day , screwed most of the option buyers ... [grinning face]"
108476,2020-07-13,TSLA,anxiety,bearish,Tesla your weekly $2000 strike calls are [bread] [fire]
108477,2020-07-13,TSLA,ambiguous,bearish,Tesla wch loser bought the tops and bag holding .. [rolling on the floor laughing]
108478,2020-07-13,TSLA,excitement,bearish,"Tesla Soon Elon will ask You "" Who's buying shares"" Are you Mad"" I even don't have money to give my employees during pandemic and reducing pay and cut jobs [winking face]"
108480,2020-07-14,TSLA,anxiety,bearish,Tesla up 2% AH on minimal volume = huge drop at open [money mouth face]
108481,2020-07-14,JPM,disgust,bullish,"JPMorgan I love it how bears are typing while sweating, omg my puts [loudly crying face] . Like imagine how much they would talk if it was down a percent [face with tears of joy] ."
108482,2020-07-14,TSLA,excitement,bearish,"Tesla Just For Today, these Bears are pisssed!! [bear]"
108483,2020-07-15,TSLA,excitement,bullish,Tesla Man Millennials got [red heart] we will never let our Visionary Elon down
108484,2020-07-15,BA,excitement,bullish,"Boeing when this goes back to 188 im gona say ""who sold at the morning dip?"" [grinning face with sweat] [rolling on the floor laughing] [fire] [rocket]"
108485,2020-07-15,BA,optimism,bullish,"Boeing trying to say something [eyes] ..this is a money multiplier, when it starts will move quick. Transportation sector moving together today. I’m waiting to pull trigger here."
108486,2020-07-16,TSLA,confusion,bullish,Tesla could be something huge!!! Texas Company needing a factory... battery powers too [thinking face]
108487,2020-07-16,NFLX,optimism,bullish,Netflix let’s gap back up where it’s supposed to be. [water wave]
108488,2020-07-17,DIS,ambiguous,bearish,Disney the real money traders are on the sideline waiting. This is crazy! I love trading! [zany face]
108489,2020-07-17,TSLA,optimism,bearish,"Tesla Alright, your stuff is droping and the VIX is droping. So what can we conclude ?. Will the VIX continue to go down together with Stocks and will happen once the VIX starts to go up ?. [smiling face with open hands]"
108491,2020-07-21,MSFT,anxiety,bullish,Microsoft Just in case you guys also weren’t aware.. this one is for the night owls ! [owl]
108492,2020-07-21,AMZN,confusion,bullish,Amazon close in green or dark green [thinking face]
108493,2020-07-22,TSLA,amusement,bearish,Tesla jesus can u imagine all the bag holders wearing their $70 short shorts thru tomorrows bloodbath?!? [face with tears of joy]
108494,2020-07-22,PFE,optimism,bullish,Pfizer In at 34. Time to kick back and relax [smiling face with sunglasses]
108495,2020-07-22,TSLA,excitement,bullish,Tesla to 2k upon announcement of possible joining the S&P 500. Barely positive earnings but now it's hit 4 quarters green. Highly likely to [rocket]
108496,2020-07-22,TSLA,disgust,bullish,Tesla look at all the bears upset and emotional [loudly crying face]
108497,2020-07-22,TSLA,surprise,bullish,Tesla becomes eligible for S&P 500 inclusion with a 104M GAAP profit TESLA Q2 REVENUE US$6.04B VS EST US$5.40B [fire] [shorts] [chart increasing] [hundred points]
108498,2020-07-23,TSLA,anger,bullish,Tesla 5 of 6 times I been in tesla Ive made money. The one time I set a put was when I didnt make money. [face with raised eyebrow] bears dont play yourself. were just trynna help. We can win together :) #joingreen
108499,2020-07-23,TSLA,disgust,bullish,Tesla And todays winners are Options sellers [face with tears of joy]
108500,2020-07-23,AAPL,belief,bullish,Apple Panic Selling is For Clueless Bears & Shorts. Stay Long & Prosper Mi Amigos [rocket]
108501,2020-07-24,TSLA,confusion,bearish,Tesla TP raised to 325 frim 295 at JPM... [face with tears of joy]
108502,2020-07-24,TSLA,disgust,bearish,Tesla bulls wiping their tears with their short shorts [rolling on the floor laughing]
108503,2020-07-24,TSLA,panic,bearish,Tesla THERE IS BLOOD IN THE WATERS [flushed face] [shark] [water wave]
108504,2020-07-24,AAPL,depression,bearish,Apple i am a avid apple fan but this year for one brief moment in my life I will be shorting Apple [man facepalming medium skin tone]
108505,2020-07-24,TSLA,anxiety,bearish,Tesla no more news to pump The stock up.. market operators to book profit soon and lead it to 1200 or 1300 levels..the stock only overvalued and pumped by hype.. 300 bullion company not able to make 100 million profit is not worth it [face with hand over mouth] [face with tears of joy]
108506,2020-07-24,TSLA,confusion,bearish,Tesla Monday morning “wait why is this selling off? It joined the S&P this weekend?” [face with tears of joy]
108507,2020-07-25,MSFT,anxiety,bearish,"Microsoft It will go further down, don't jump on it [stop sign]"
108508,2020-07-27,AAPL,optimism,bullish,Apple I’m back. Hopefully most of you held through last week brutal beating [red apple] [green apple]
108509,2020-07-27,TSM,surprise,bullish,TSMC let's just hit $100 no reason to stop at this point [face with monocle] [exploding head] [thinking face] [eyes] [rocket]
108510,2020-07-27,TSLA,anxiety,bullish,Tesla ELON now talks in Code words .....when TESLA Sold off from 1600 he said ......FOOL CELL [face with tears of joy] ...right word was fuel cell
108511,2020-07-28,MSFT,amusement,bullish,Microsoft See you guys at 204 again tomorrow [rolling on the floor laughing]
108512,2020-07-29,TSLA,belief,bearish,"Tesla -3.2% Germany right now, clearly US shares price is influenced by kids dreaming of getting rich over night [grinning face]"
108513,2020-07-29,AAPL,disgust,bearish,"Apple yeah sure while i go to work to bust my tail, you can sit at home and make more than me because you don’t want to find a different job [face with tears of joy]"
108514,2020-07-30,AAPL,anxiety,bullish,Apple nooooooo why you going down [crying face]
108515,2020-07-31,TSLA,anger,bearish,Tesla Looks like another week of bulls winning... When will us bears get a turn? [crying face]
108516,2020-07-31,GOOGL,ambiguous,bullish,Google when sell off is done shorties? Bulls not scared you. [nerd face]
108517,2020-07-31,TSLA,anxiety,bearish,Tesla I’m out here giving out game for free...you just have to listen [double exclamation mark]
108518,2020-07-31,BA,optimism,bearish,Boeing my guess Boeing is going to 100 or less.... Trash stock [face vomiting]
108519,2020-08-01,AAPL,belief,bullish,Apple started my Apple retirement account [rocket] long [red apple]
108520,2020-08-03,AAPL,ambiguous,bullish,Apple holding my $435 &490 calls [flying saucer]
108521,2020-08-03,AAPL,ambiguous,bullish,Apple the price action today is like watching someone with epilepsy! [person facepalming light skin tone]
108522,2020-08-04,TSLA,optimism,bullish,Tesla feeling a bit outrageous and optimistic. Gonna just say 5-10% tomorrow for no apparent reason. LOL [flexed biceps medium light skin tone] [money mouth face] [folded hands medium light skin tone] [crystal ball]
108523,2020-08-04,DIS,ambiguous,bullish,Disney Looking like a BTD now ugh [rocket] [face with hand over mouth] [flexed biceps] [thumbs up]
108524,2020-08-05,WMT,confusion,bullish,"Walmart [thinking face] hmm no bias here...don’t be a sheep and do your own DD. Sell if you wish but this stock has too much upside and will pay those who wait. WMT has not released any PR, these are all misleading rumors."
108525,2020-08-05,MSFT,belief,bearish,"Microsoft Go,Go,Go let’s make some money [check mark button]"
108526,2020-08-05,NKE,belief,bearish,Nike Guys this is a perfect area to buy. Near All time highs of $105. The Bottom in the last economic crisis in 2009 was $10. Don't worry Covid is just a dream. When you wake up it will be all gone. [exploding head] [rolling on the floor laughing] Risk vs reward people. [thumbs up]
108527,2020-08-05,TSM,anxiety,bullish,"TSMC bought it at 82.5, but why keep dropping now, [expressionless face]"
108528,2020-08-05,BA,optimism,bullish,Boeing robinhooders are selling. Time to load up [man pilot]
108529,2020-08-05,PFE,belief,bullish,Pfizer This might run slow but I haven't lost a dime. Wait till some big news comes out and Bam! [collision] To the moon with half my portfolio.
108530,2020-08-06,TSLA,excitement,bearish,Tesla elon has abandoned you guys and just focusing on space x [bear]
108531,2020-08-06,AAPL,optimism,bullish,Apple That’s it Apples are my favorite fruits from now on [green apple]
108532,2020-08-06,PYPL,optimism,bullish,PayPal would love to see 210 or some acquisition news [beaming face with smiling eyes]
108533,2020-08-06,V,optimism,bullish,Visa and can you imagine when the stimulus hits [rocket]
108534,2020-08-07,AAPL,belief,bullish,"Apple another $22/share constitutes $2T. Once hit, may trade sideways for a week or so then gap-up again b4 sept's split. $490 in sight [victory hand] [United States] [oncoming fist]"
108535,2020-08-07,AMZN,belief,bullish,Amazon loving the setup here. Might see a run today [face with monocle]
108536,2020-08-07,LOW,optimism,bullish,Lowe's took a pause for the divvy drip now its off to the races again ;-) [flexed biceps]
108537,2020-08-07,MSFT,confusion,bullish,Microsoft So... When is the Tik Tok deal happening? Need this to pop up to $220 [man shrugging medium skin tone]
108538,2020-08-10,AAPL,belief,bullish,Apple - yeahhhh [rocket] let’s go . $460 today .
108539,2020-08-11,BA,optimism,bullish,"Boeing every day this thing pops off I make a grand on my calls, locked in some earnings today, so I wouldn’t complain with a brief correction to get back into some solid positions around the ticker price [beaming face with smiling eyes]"
108540,2020-08-11,AAPL,optimism,bullish,Apple my 8/21 call is killing me [weary face] I hope this mf go back up before then
108541,2020-08-12,TSLA,ambiguous,bearish,Tesla you wait till you see all those poor folk stuck up in the high numbers selling off with relief [face with tears of joy] all that good work in premarket for nothing
108542,2020-08-12,BAC,anxiety,bullish,"Bank of America Corporation SNAP, SNAP... that was a bear trap! [bear] [skull] [chart increasing]"
108543,2020-08-12,BA,ambiguous,bullish,"Boeing [face with tears of joy] talk about a dump, it’s Gucci tho we bouncing back"
108544,2020-08-12,BA,anxiety,bullish,Boeing load up here. When there’s a vaccine [syringe] this stock will triple
108545,2020-08-12,AAPL,confusion,bearish,Apple tempted to buy some puts here [unamused face] ...but QQQ looks like a better short than the drama queen AAPL. Will hold my bags to go long if and when this gets near 400. I still think 395 possible before split.
108546,2020-08-12,TSLA,disgust,bearish,Tesla hahah the bulls is talking now cuz they losing it [face with tears of joy]
108547,2020-08-13,AAPL,amusement,bullish,Apple this will be a good day indeed [beaming face with smiling eyes]
108548,2020-08-13,TSLA,excitement,bullish,Tesla this baby done hurt lots of feelings [face with tears of joy]
108549,2020-08-13,TSLA,excitement,bullish,Tesla 1600$ is the new 1500$ [face with tears of joy] [bottle with popping cork]
108550,2020-08-13,TSLA,amusement,bullish,Tesla $ AMD this week’s price action [beaming face with smiling eyes] :
108551,2020-08-13,TSLA,excitement,bullish,"Tesla it’s happening today, some people will get very rich [smiling face with halo]"
108552,2020-08-14,BA,depression,bearish,Boeing let’s goooo only 12 more dollars [face vomiting]
108553,2020-08-14,TSLA,optimism,bullish,Tesla the profit on my call debit spread is capped after 1670. Oh wells.. [grinning face with sweat]
108554,2020-08-14,AAPL,excitement,bullish,Apple and we green. Gang gang [rocket]
108555,2020-08-14,TSLA,disgust,bullish,Tesla [face with tears of joy] I can’t even ... Bears know what’s coming today. The writing is on the wall. lmaaaoo. Squashed. What a beautiful morning.
108556,2020-08-14,AAPL,amusement,bullish,Apple you day traders are funny [face with tears of joy]
108557,2020-08-14,TSLA,disgust,bullish,Tesla if your putting a stock split you like giving your money to the market to have [face with tears of joy]
108558,2020-08-14,BABA,ambiguous,bullish,Alibaba 300c for ER play [raising hands light skin tone]
108559,2020-08-15,TSLA,disgust,bullish,Tesla more to make next week [rolling on the floor laughing] [face blowing a kiss] $1790
108560,2020-08-15,TSLA,belief,bullish,Tesla so you must have your shares by the 21st to receive a dividend of four additional stocks. No reason this shouldn’t run up next week and break ATH. LETS GET IT [fire] [rocket]
108561,2020-08-17,TSLA,optimism,bullish,Tesla Bears have to suicide that’s the only answer to them [thumbs up]
108562,2020-08-18,TSLA,excitement,bullish,Tesla I've made more than I've paid... [money mouth face]
108563,2020-08-18,TSLA,excitement,bullish,Tesla bullish case we may kiss $2000 tomorroww high chance [clapping hands] [firecracker] [collision] [flying saucer] [rocket] [Statue of Liberty] [party popper] [yen banknote] [beach with umbrella] [desert island]
108564,2020-08-18,TSLA,optimism,bullish,"Tesla [man shrugging medium skin tone] like I said on my watchlist hold, sit back and let the money roll [fire]"
108565,2020-08-18,CCL,optimism,bearish,Carnival back for round two! Let’s get it started! [beaming face with smiling eyes] [pig face] [cowboy hat face] [United States]
108566,2020-08-18,TSLA,amusement,bullish,Tesla that bear trap at open tho. Tesla are you so [winking face with tongue] crazy
108567,2020-08-18,TSLA,optimism,bullish,Tesla have to own shares by Friday if you want them to split [cowboy hat face] [flag in hole]
108568,2020-08-19,TSLA,excitement,bullish,Tesla Who loves Elon as much as I do? [red heart] [rocket] [folded hands light skin tone]
108569,2020-08-19,TSLA,disgust,bullish,"Tesla Is that a plane?, is that a F9?, no it is the TESLA stock [rolling on the floor laughing]"
108570,2020-08-19,NVDA,anxiety,bearish,NVIDIA The clock is ticking. [stopwatch] Do you really want to take the risk by holding? [face with monocle]
108571,2020-08-19,NVDA,ambiguous,bearish,"NVIDIA rip to weekly option holders, thanks for the premiums [smiling face with heart eyes]"
108572,2020-08-20,TSLA,optimism,bearish,Tesla my puts developing nicely this morning [smiling face with sunglasses]
108573,2020-08-20,BABA,excitement,bullish,Alibaba thanks for buying my premium [face with tears of joy]
108574,2020-08-20,TSLA,amusement,bearish,Tesla come back to 1990 on the bounce & i’ll short more [upside down face]
108575,2020-08-20,TSLA,disgust,bearish,Tesla biggest bubble since 2017 bitcoin [face with tears of joy]
108576,2020-08-20,TSLA,disgust,bullish,Tesla 1950c sept not selling [smiling face with heart eyes]
108577,2020-08-20,NFLX,belief,bullish,"Netflix LOOK AT DAILY... HUGE setup in play... this is not considering how it is already rebounding off lower trend line in weekly... with an open at/above 510 tmr or next week, this should soar back to 550, then next to 600+ [rocket]"
